"date","state","cases","ma"
2020-09-27,"South Carolina",145887,145685.714285714
2020-09-28,"South Carolina",146455,146488
2020-09-29,"South Carolina",147634,147242.714285714
2020-09-30,"South Carolina",147942,148045.285714286
2020-10-01,"South Carolina",148323,148858.857142857
2020-10-02,"South Carolina",149185,149673.714285714
2020-10-03,"South Carolina",150891,150436
2020-10-04,"South Carolina",151582,151259.285714286
2020-10-05,"South Carolina",152159,152178.142857143
2020-10-06,"South Carolina",152970,153105.428571429
2020-10-07,"South Carolina",153705,153924
2020-10-08,"South Carolina",154755,154756
2020-10-09,"South Carolina",155676,155598.285714286
2020-10-10,"South Carolina",156621,NA
2020-10-11,"South Carolina",157406,NA
2020-10-12,"South Carolina",158055,NA
2020-02-26,"South Dakota",0,NA
2020-02-27,"South Dakota",0,NA
2020-02-28,"South Dakota",0,NA
2020-02-29,"South Dakota",0,0
2020-03-01,"South Dakota",0,0
2020-03-02,"South Dakota",0,0
2020-03-03,"South Dakota",0,0
2020-03-04,"South Dakota",0,0
2020-03-05,"South Dakota",0,0
2020-03-06,"South Dakota",0,0
2020-03-07,"South Dakota",0,0.714285714285714
2020-03-08,"South Dakota",0,1.85714285714286
2020-03-09,"South Dakota",0,3
2020-03-10,"South Dakota",5,4.28571428571429
2020-03-11,"South Dakota",8,5.57142857142857
2020-03-12,"South Dakota",8,6.85714285714286
2020-03-13,"South Dakota",9,8.28571428571429
2020-03-14,"South Dakota",9,9.14285714285714
2020-03-15,"South Dakota",9,9.57142857142857
2020-03-16,"South Dakota",10,10.4285714285714
2020-03-17,"South Dakota",11,11.1428571428571
2020-03-18,"South Dakota",11,11.8571428571429
2020-03-19,"South Dakota",14,13.5714285714286
2020-03-20,"South Dakota",14,16.1428571428571
2020-03-21,"South Dakota",14,18.8571428571429
2020-03-22,"South Dakota",21,23.1428571428571
2020-03-23,"South Dakota",28,27.7142857142857
2020-03-24,"South Dakota",30,34
2020-03-25,"South Dakota",41,41.7142857142857
2020-03-26,"South Dakota",46,51.5714285714286
2020-03-27,"South Dakota",58,61.8571428571429
2020-03-28,"South Dakota",68,72.8571428571429
2020-03-29,"South Dakota",90,85.4285714285714
2020-03-30,"South Dakota",100,102.428571428571
2020-03-31,"South Dakota",107,120.857142857143
2020-04-01,"South Dakota",129,141.428571428571
2020-04-02,"South Dakota",165,162.857142857143
2020-04-03,"South Dakota",187,189.714285714286
2020-04-04,"South Dakota",212,220.142857142857
2020-04-05,"South Dakota",240,257.857142857143
2020-04-06,"South Dakota",288,298.142857142857
2020-04-07,"South Dakota",320,348
2020-04-08,"South Dakota",393,407.142857142857
2020-04-09,"South Dakota",447,477
2020-04-10,"South Dakota",536,559.714285714286
2020-04-11,"South Dakota",626,655
2020-04-12,"South Dakota",729,765.714285714286
2020-04-13,"South Dakota",867,889.142857142857
2020-04-14,"South Dakota",987,1014.14285714286
2020-04-15,"South Dakota",1168,1144.85714285714
2020-04-16,"South Dakota",1311,1274.28571428571
2020-04-17,"South Dakota",1411,1391.14285714286
2020-04-18,"South Dakota",1541,1500.85714285714
2020-04-19,"South Dakota",1635,1599.42857142857
2020-04-20,"South Dakota",1685,1691.57142857143
2020-04-21,"South Dakota",1755,1781.42857142857
2020-04-22,"South Dakota",1858,1868
2020-04-23,"South Dakota",1956,1950.57142857143
2020-04-24,"South Dakota",2040,2030.71428571429
2020-04-25,"South Dakota",2147,2110.57142857143
2020-04-26,"South Dakota",2213,2184.42857142857
2020-04-27,"South Dakota",2246,2255
2020-04-28,"South Dakota",2314,2324.28571428571
2020-04-29,"South Dakota",2375,2387.14285714286
2020-04-30,"South Dakota",2450,2446.71428571429
2020-05-01,"South Dakota",2525,2506.85714285714
2020-05-02,"South Dakota",2587,2564.85714285714
2020-05-03,"South Dakota",2630,2622.57142857143
2020-05-04,"South Dakota",2667,2687.57142857143
2020-05-05,"South Dakota",2720,2776
2020-05-06,"South Dakota",2779,2891.14285714286
2020-05-07,"South Dakota",2905,3017.85714285714
2020-05-08,"South Dakota",3144,3153.14285714286
2020-05-09,"South Dakota",3393,3287.85714285714
2020-05-10,"South Dakota",3517,3424
2020-05-11,"South Dakota",3614,3550.71428571429
2020-05-12,"South Dakota",3663,3656.85714285714
2020-05-13,"South Dakota",3732,3737.71428571429
2020-05-14,"South Dakota",3792,3804.85714285714
2020-05-15,"South Dakota",3887,3863.85714285714
2020-05-16,"South Dakota",3959,3924.14285714286
2020-05-17,"South Dakota",3987,3987.71428571429
2020-05-18,"South Dakota",4027,4042.71428571429
2020-05-19,"South Dakota",4085,4109.71428571429
2020-05-20,"South Dakota",4177,4182.42857142857
2020-05-21,"South Dakota",4177,4264.71428571429
2020-05-22,"South Dakota",4356,4344.57142857143
2020-05-23,"South Dakota",4468,4425.71428571429
2020-05-24,"South Dakota",4563,4501.85714285714
2020-05-25,"South Dakota",4586,4589.85714285714
2020-05-26,"South Dakota",4653,4662.71428571429
2020-05-27,"South Dakota",4710,4733
2020-05-28,"South Dakota",4793,4794.42857142857
2020-05-29,"South Dakota",4866,4858.42857142857
2020-05-30,"South Dakota",4960,4917.42857142857
2020-05-31,"South Dakota",4993,4981.85714285714
2020-06-01,"South Dakota",5034,5046.71428571429
2020-06-02,"South Dakota",5066,5105.42857142857
2020-06-03,"South Dakota",5161,5163.57142857143
2020-06-04,"South Dakota",5247,5227.14285714286
2020-06-05,"South Dakota",5277,5289.57142857143
2020-06-06,"South Dakota",5367,5354.85714285714
2020-06-07,"South Dakota",5438,5418.14285714286
2020-06-08,"South Dakota",5471,5477.85714285714
2020-06-09,"South Dakota",5523,5544.28571428571
2020-06-10,"South Dakota",5604,5610.85714285714
2020-06-11,"South Dakota",5665,5676.57142857143
2020-06-12,"South Dakota",5742,5741.85714285714
2020-06-13,"South Dakota",5833,5805.14285714286
2020-06-14,"South Dakota",5898,5868.85714285714
2020-06-15,"South Dakota",5928,5932.28571428571
2020-06-16,"South Dakota",5966,5991.71428571429
2020-06-17,"South Dakota",6050,6047.71428571429
2020-06-18,"South Dakota",6109,6104.71428571429
2020-06-19,"South Dakota",6158,6161.57142857143
2020-06-20,"South Dakota",6225,6216.85714285714
2020-06-21,"South Dakota",6297,6269.57142857143
2020-06-22,"South Dakota",6326,6322.42857142857
2020-06-23,"South Dakota",6353,6376.28571428571
2020-06-24,"South Dakota",6419,6433.57142857143
2020-06-25,"South Dakota",6479,6488.42857142857
2020-06-26,"South Dakota",6535,6544.14285714286
2020-06-27,"South Dakota",6626,6602.85714285714
2020-06-28,"South Dakota",6681,6661
2020-06-29,"South Dakota",6716,6720.14285714286
2020-06-30,"South Dakota",6764,6783.42857142857
2020-07-01,"South Dakota",6826,6840.85714285714
2020-07-02,"South Dakota",6893,6895.42857142857
2020-07-03,"South Dakota",6978,6951
2020-07-04,"South Dakota",7028,7008
2020-07-05,"South Dakota",7063,7067.42857142857
2020-07-06,"South Dakota",7105,7130.71428571429
2020-07-07,"South Dakota",7163,7191.14285714286
2020-07-08,"South Dakota",7242,7252
2020-07-09,"South Dakota",7336,7314.28571428571
2020-07-10,"South Dakota",7401,7374.14285714286
2020-07-11,"South Dakota",7454,7432.57142857143
2020-07-12,"South Dakota",7499,7491.14285714286
2020-07-13,"South Dakota",7524,7542.28571428571
2020-07-14,"South Dakota",7572,7597.71428571429
2020-07-15,"South Dakota",7652,7656
2020-07-16,"South Dakota",7694,7714.14285714286
2020-07-17,"South Dakota",7789,7774
2020-07-18,"South Dakota",7862,7837.85714285714
2020-07-19,"South Dakota",7906,7898.57142857143
2020-07-20,"South Dakota",7943,7962.71428571429
2020-07-21,"South Dakota",8019,8021.42857142857
2020-07-22,"South Dakota",8077,8084.71428571429
2020-07-23,"South Dakota",8143,8154.57142857143
2020-07-24,"South Dakota",8200,8226.14285714286
2020-07-25,"South Dakota",8305,8293.71428571429
2020-07-26,"South Dakota",8395,8374.28571428571
2020-07-27,"South Dakota",8444,8451.71428571429
2020-07-28,"South Dakota",8492,8532.28571428571
2020-07-29,"South Dakota",8641,8612.57142857143
2020-07-30,"South Dakota",8685,8692.57142857143
2020-07-31,"South Dakota",8764,8774.85714285714
2020-08-01,"South Dakota",8867,8858.71428571429
2020-08-02,"South Dakota",8955,8934
2020-08-03,"South Dakota",9020,9018
2020-08-04,"South Dakota",9079,9104.71428571429
2020-08-05,"South Dakota",9168,9191.85714285714
2020-08-06,"South Dakota",9273,9284.71428571429
2020-08-07,"South Dakota",9371,9376.57142857143
2020-08-08,"South Dakota",9477,9467.14285714286
2020-08-09,"South Dakota",9605,9559.57142857143
2020-08-10,"South Dakota",9663,9648.71428571429
2020-08-11,"South Dakota",9713,9742
2020-08-12,"South Dakota",9815,9833.57142857143
2020-08-13,"South Dakota",9897,9929.14285714286
2020-08-14,"South Dakota",10024,10028.7142857143
2020-08-15,"South Dakota",10118,10133
2020-08-16,"South Dakota",10274,10240.2857142857
2020-08-17,"South Dakota",10360,10353.7142857143
2020-08-18,"South Dakota",10443,10476.5714285714
2020-08-19,"South Dakota",10566,10621.8571428571
2020-08-20,"South Dakota",10691,10765
2020-08-21,"South Dakota",10884,10917.1428571429
2020-08-22,"South Dakota",11135,11076.5714285714
2020-08-23,"South Dakota",11276,11260.1428571429
2020-08-24,"South Dakota",11425,11474.8571428571
2020-08-25,"South Dakota",11559,11708.1428571429
2020-08-26,"South Dakota",11851,11966.2857142857
2020-08-27,"South Dakota",12194,12258.5714285714
2020-08-28,"South Dakota",12517,12556.2857142857
2020-08-29,"South Dakota",12942,12869.1428571429
2020-08-30,"South Dakota",13322,13176.5714285714
2020-08-31,"South Dakota",13509,13482.7142857143
2020-09-01,"South Dakota",13749,13779.7142857143
2020-09-02,"South Dakota",14003,14057.8571428571
2020-09-03,"South Dakota",14337,14313.1428571429
2020-09-04,"South Dakota",14596,14569
2020-09-05,"South Dakota",14889,14805.2857142857
2020-09-06,"South Dakota",15109,15029.2857142857
2020-09-07,"South Dakota",15300,15243.1428571429
2020-09-08,"South Dakota",15403,15460.4285714286
2020-09-09,"South Dakota",15571,15681.5714285714
2020-09-10,"South Dakota",15834,15900
2020-09-11,"South Dakota",16117,16114.4285714286
2020-09-12,"South Dakota",16437,16341.7142857143
2020-09-13,"South Dakota",16638,16587.4285714286
2020-09-14,"South Dakota",16801,16852
2020-09-15,"South Dakota",16994,17131.7142857143
2020-09-16,"South Dakota",17291,17418.4285714286
2020-09-17,"South Dakota",17686,17712.4285714286
2020-09-18,"South Dakota",18075,18007.8571428571
2020-09-19,"South Dakota",18444,18321.4285714286
2020-09-20,"South Dakota",18696,18656.1428571429
2020-09-21,"South Dakota",18869,19000.5714285714
2020-09-22,"South Dakota",19189,19354.7142857143
2020-09-23,"South Dakota",19634,19738.8571428571
2020-09-24,"South Dakota",20097,20145.2857142857
2020-09-25,"South Dakota",20554,20555.1428571429
2020-09-26,"South Dakota",21133,20956.2857142857
2020-09-27,"South Dakota",21541,21349.8571428571
2020-09-28,"South Dakota",21738,21784
2020-09-29,"South Dakota",21997,22208
2020-09-30,"South Dakota",22389,22615.5714285714
2020-10-01,"South Dakota",23136,23026.5714285714
2020-10-02,"South Dakota",23522,23435.1428571429
2020-10-03,"South Dakota",23986,23846.4285714286
2020-10-04,"South Dakota",24418,24348.8571428571
2020-10-05,"South Dakota",24598,24821
2020-10-06,"South Dakota",24876,25348.5714285714
2020-10-07,"South Dakota",25906,25914.4285714286
2020-10-08,"South Dakota",26441,26506.7142857143
2020-10-09,"South Dakota",27215,27124.8571428571
2020-10-10,"South Dakota",27947,NA
2020-10-11,"South Dakota",28564,NA
2020-10-12,"South Dakota",28925,NA
2020-02-26,"Tennessee",0,NA
2020-02-27,"Tennessee",0,NA
2020-02-28,"Tennessee",0,NA
2020-02-29,"Tennessee",0,0
2020-03-01,"Tennessee",0,0
2020-03-02,"Tennessee",0,0.142857142857143
2020-03-03,"Tennessee",0,0.285714285714286
2020-03-04,"Tennessee",0,0.428571428571429
2020-03-05,"Tennessee",1,0.857142857142857
2020-03-06,"Tennessee",1,1.42857142857143
2020-03-07,"Tennessee",1,2.42857142857143
2020-03-08,"Tennessee",3,3.57142857142857
2020-03-09,"Tennessee",4,6
2020-03-10,"Tennessee",7,9.57142857142857
2020-03-11,"Tennessee",8,14
2020-03-12,"Tennessee",18,19.1428571428571
2020-03-13,"Tennessee",26,26
2020-03-14,"Tennessee",32,35.4285714285714
2020-03-15,"Tennessee",39,48.2857142857143
2020-03-16,"Tennessee",52,67.8571428571429
2020-03-17,"Tennessee",73,98
2020-03-18,"Tennessee",98,138
2020-03-19,"Tennessee",155,193
2020-03-20,"Tennessee",237,260.142857142857
2020-03-21,"Tennessee",312,346.571428571429
2020-03-22,"Tennessee",424,447.714285714286
2020-03-23,"Tennessee",522,565.714285714286
2020-03-24,"Tennessee",678,700.428571428571
2020-03-25,"Tennessee",806,850.571428571429
2020-03-26,"Tennessee",981,1014.14285714286
2020-03-27,"Tennessee",1180,1185.42857142857
2020-03-28,"Tennessee",1363,1381.28571428571
2020-03-29,"Tennessee",1569,1650.28571428571
2020-03-30,"Tennessee",1721,1919.85714285714
2020-03-31,"Tennessee",2049,2184.42857142857
2020-04-01,"Tennessee",2689,2456.14285714286
2020-04-02,"Tennessee",2868,2737.42857142857
2020-04-03,"Tennessee",3032,3027.71428571429
2020-04-04,"Tennessee",3265,3307.85714285714
2020-04-05,"Tennessee",3538,3530.28571428571
2020-04-06,"Tennessee",3753,3757.14285714286
2020-04-07,"Tennessee",4010,4008.71428571429
2020-04-08,"Tennessee",4246,4254.14285714286
2020-04-09,"Tennessee",4456,4483.57142857143
2020-04-10,"Tennessee",4793,4730.71428571429
2020-04-11,"Tennessee",4983,4965.57142857143
2020-04-12,"Tennessee",5144,5196.71428571429
2020-04-13,"Tennessee",5483,5428.28571428571
2020-04-14,"Tennessee",5654,5661.14285714286
2020-04-15,"Tennessee",5864,5895.57142857143
2020-04-16,"Tennessee",6077,6135.57142857143
2020-04-17,"Tennessee",6423,6351.42857142857
2020-04-18,"Tennessee",6624,6589
2020-04-19,"Tennessee",6824,6848.57142857143
2020-04-20,"Tennessee",6994,7147.42857142857
2020-04-21,"Tennessee",7317,7461
2020-04-22,"Tennessee",7681,7788.71428571429
2020-04-23,"Tennessee",8169,8161.71428571429
2020-04-24,"Tennessee",8618,8553.85714285714
2020-04-25,"Tennessee",8918,8933.42857142857
2020-04-26,"Tennessee",9435,9301.14285714286
2020-04-27,"Tennessee",9739,9635
2020-04-28,"Tennessee",9974,10086.8571428571
2020-04-29,"Tennessee",10255,10580.8571428571
2020-04-30,"Tennessee",10506,11071.7142857143
2020-05-01,"Tennessee",11781,11578
2020-05-02,"Tennessee",12376,12089.5714285714
2020-05-03,"Tennessee",12871,12587
2020-05-04,"Tennessee",13283,13101.5714285714
2020-05-05,"Tennessee",13555,13458
2020-05-06,"Tennessee",13737,13786.4285714286
2020-05-07,"Tennessee",14108,14099.1428571429
2020-05-08,"Tennessee",14276,14404.8571428571
2020-05-09,"Tennessee",14675,14722.2857142857
2020-05-10,"Tennessee",15060,15082.8571428571
2020-05-11,"Tennessee",15423,15437.1428571429
2020-05-12,"Tennessee",15777,15814.4285714286
2020-05-13,"Tennessee",16261,16175.7142857143
2020-05-14,"Tennessee",16588,16508.7142857143
2020-05-15,"Tennessee",16917,16843.5714285714
2020-05-16,"Tennessee",17204,17204.1428571429
2020-05-17,"Tennessee",17391,17528.8571428571
2020-05-18,"Tennessee",17767,17869.1428571429
2020-05-19,"Tennessee",18301,18218.7142857143
2020-05-20,"Tennessee",18534,18584.5714285714
2020-05-21,"Tennessee",18970,18973.8571428571
2020-05-22,"Tennessee",19364,19369
2020-05-23,"Tennessee",19765,19748.8571428571
2020-05-24,"Tennessee",20116,20152.5714285714
2020-05-25,"Tennessee",20533,20551.5714285714
2020-05-26,"Tennessee",20960,20956.5714285714
2020-05-27,"Tennessee",21360,21372.4285714286
2020-05-28,"Tennessee",21763,21760.4285714286
2020-05-29,"Tennessee",22199,22147.4285714286
2020-05-30,"Tennessee",22676,22652.8571428571
2020-05-31,"Tennessee",22832,23176.2857142857
2020-06-01,"Tennessee",23242,23692.1428571429
2020-06-02,"Tennessee",24498,24206.4285714286
2020-06-03,"Tennessee",25024,24732.5714285714
2020-06-04,"Tennessee",25374,25301
2020-06-05,"Tennessee",25799,25868.8571428571
2020-06-06,"Tennessee",26359,26349.8571428571
2020-06-07,"Tennessee",26811,26829.1428571429
2020-06-08,"Tennessee",27217,27313.7142857143
2020-06-09,"Tennessee",27865,27802.1428571429
2020-06-10,"Tennessee",28379,28267.4285714286
2020-06-11,"Tennessee",28766,28747.8571428571
2020-06-12,"Tennessee",29218,29280.4285714286
2020-06-13,"Tennessee",29616,29817.2857142857
2020-06-14,"Tennessee",30174,30350.5714285714
2020-06-15,"Tennessee",30945,30898.8571428571
2020-06-16,"Tennessee",31623,31525.2857142857
2020-06-17,"Tennessee",32112,32183.4285714286
2020-06-18,"Tennessee",32604,32832.7142857143
2020-06-19,"Tennessee",33603,33448.4285714286
2020-06-20,"Tennessee",34223,34076.2857142857
2020-06-21,"Tennessee",34719,34749.1428571429
2020-06-22,"Tennessee",35255,35476.4285714286
2020-06-23,"Tennessee",36018,36219.1428571429
2020-06-24,"Tennessee",36822,37017.7142857143
2020-06-25,"Tennessee",37695,37764.2857142857
2020-06-26,"Tennessee",38802,38640.4285714286
2020-06-27,"Tennessee",39813,39611.4285714286
2020-06-28,"Tennessee",39945,40688.2857142857
2020-06-29,"Tennessee",41388,41899.8571428571
2020-06-30,"Tennessee",42815,43197
2020-07-01,"Tennessee",44360,44542.5714285714
2020-07-02,"Tennessee",46176,46031.1428571429
2020-07-03,"Tennessee",47882,47477
2020-07-04,"Tennessee",49232,48881
2020-07-05,"Tennessee",50365,50366.1428571429
2020-07-06,"Tennessee",51509,51845.4285714286
2020-07-07,"Tennessee",52643,53322.8571428571
2020-07-08,"Tennessee",54756,54858.4285714286
2020-07-09,"Tennessee",56531,56392.8571428571
2020-07-10,"Tennessee",58224,58122.2857142857
2020-07-11,"Tennessee",59981,59946.4285714286
2020-07-12,"Tennessee",61106,61769.1428571429
2020-07-13,"Tennessee",63615,63668.5714285714
2020-07-14,"Tennessee",65412,65646.8571428571
2020-07-15,"Tennessee",67515,67723.5714285714
2020-07-16,"Tennessee",69827,69877
2020-07-17,"Tennessee",72072,71924
2020-07-18,"Tennessee",74518,74011.7142857143
2020-07-19,"Tennessee",76180,76105.5714285714
2020-07-20,"Tennessee",77944,78223.4285714286
2020-07-21,"Tennessee",80026,80308.4285714286
2020-07-22,"Tennessee",82172,82300
2020-07-23,"Tennessee",84652,84464.2857142857
2020-07-24,"Tennessee",86667,86739.2857142857
2020-07-25,"Tennessee",88459,89066.7142857143
2020-07-26,"Tennessee",91330,91348.5714285714
2020-07-27,"Tennessee",93869,93564.8571428571
2020-07-28,"Tennessee",96318,95918.7142857143
2020-07-29,"Tennessee",98145,98346.7142857143
2020-07-30,"Tennessee",100166,100557.285714286
2020-07-31,"Tennessee",103144,102561.714285714
